# dir	file	added	deleted	changed	total
TOTAL		36	0	127	62,246
main	af.xml	0	0	1	292
main	am.xml	0	0	1	293
main	ar.xml	0	0	1	487
main	ar_DZ.xml	0	0	0	3
main	as.xml	0	0	0	287
main	az.xml	0	0	1	294
main	be.xml	0	0	1	294
main	bg.xml	0	0	1	304
main	bn.xml	0	0	1	294
main	brx.xml	0	0	16	35
main	bs.xml	0	0	0	293
main	ca.xml	0	0	1	296
main	ceb.xml	0	0	0	30
main	chr.xml	0	0	0	288
main	cs.xml	0	0	1	447
main	cy.xml	0	0	1	393
main	da.xml	0	0	1	294
main	de.xml	0	0	1	437
main	de_CH.xml	0	0	0	8
main	doi.xml	0	0	0	48
main	dsb.xml	0	0	0	56
main	el.xml	0	0	1	299
main	en.xml	34	0	10	1,894
main	en_AU.xml	0	0	0	177
main	en_CA.xml	0	0	0	9
main	en_GB.xml	0	0	0	20
main	en_IN.xml	0	0	0	7
main	es.xml	0	0	1	375
main	es_419.xml	0	0	1	228
main	es_MX.xml	0	0	0	19
main	es_US.xml	0	0	0	20
main	et.xml	0	0	0	256
main	eu.xml	0	0	0	325
main	fa.xml	0	0	1	306
main	fi.xml	0	0	0	436
main	fil.xml	0	0	1	294
main	fo.xml	0	0	0	289
main	fr.xml	0	0	1	548
main	fr_CA.xml	0	0	1	238
main	ga.xml	0	0	0	273
main	gd.xml	0	0	0	437
main	gl.xml	0	0	1	294
main	gu.xml	0	0	1	291
main	ha.xml	0	0	0	29
main	he.xml	0	0	1	300
main	hi.xml	0	0	1	294
main	hr.xml	0	0	1	447
main	hsb.xml	0	0	0	56
main	hu.xml	0	0	1	294
main	hy.xml	0	0	0	296
main	id.xml	0	0	0	292
main	ig.xml	0	0	0	33
main	is.xml	0	0	1	253
main	it.xml	0	0	1	161
main	ja.xml	0	0	1	435
main	jv.xml	0	0	0	36
main	ka.xml	0	0	0	294
main	kk.xml	0	0	1	288
main	km.xml	0	0	1	286
main	kn.xml	0	0	2	296
main	ko.xml	0	0	1	296
main	kok.xml	0	0	1	282
main	ks.xml	0	0	7	33
main	ks_Deva.xml	0	0	19	19
main	ky.xml	0	0	1	290
main	lo.xml	0	0	0	288
main	lt.xml	0	0	1	297
main	lv.xml	0	0	1	294
main	mai.xml	0	0	0	28
main	mk.xml	0	0	1	294
main	ml.xml	0	0	1	294
main	mn.xml	0	0	0	294
main	mni.xml	0	0	0	29
main	mr.xml	0	0	1	288
main	ms.xml	0	0	0	298
main	my.xml	0	0	0	288
main	ne.xml	0	0	2	295
main	nl.xml	0	0	0	462
main	nn.xml	0	0	1	289
main	no.xml	0	0	1	437
main	or.xml	0	0	0	286
main	pa.xml	0	0	2	320
main	pcm.xml	0	0	0	283
main	pl.xml	0	0	1	190
main	ps.xml	0	0	0	48
main	pt.xml	0	0	1	328
main	pt_PT.xml	0	0	1	278
main	ro.xml	0	0	1	300
main	ru.xml	0	0	1	325
main	sa.xml	0	0	0	44
main	sat.xml	0	0	0	24
main	sd.xml	0	0	0	287
main	sd_Deva.xml	0	0	0	31
main	si.xml	0	0	1	299
main	sk.xml	0	0	1	442
main	sl.xml	0	0	1	295
main	so.xml	0	0	0	38
main	sq.xml	0	0	1	298
main	sr.xml	0	0	1	304
main	sr_Latn.xml	0	0	1	288
main	su.xml	0	0	0	43
main	sv.xml	0	0	1	314
main	sw.xml	0	0	1	302
main	ta.xml	0	0	1	298
main	te.xml	0	0	1	291
main	th.xml	0	0	1	430
main	tk.xml	0	0	1	291
main	to.xml	0	0	1	49
main	tr.xml	0	0	1	404
main	uk.xml	0	0	1	301
main	ur.xml	0	0	2	295
main	uz.xml	0	0	1	294
main	vi.xml	0	0	1	198
main	yo.xml	0	0	0	38
main	yue.xml	0	0	1	432
main	yue_Hans.xml	0	0	1	431
main	zh.xml	0	0	1	447
main	zh_Hant.xml	0	0	1	434
main	zh_Hant_HK.xml	0	0	0	11
main	zu.xml	0	0	1	282
subdivisions	af.xml	0	0	0	309
subdivisions	am.xml	0	0	0	312
subdivisions	ar.xml	0	0	0	477
subdivisions	as.xml	0	0	0	309
subdivisions	az.xml	0	0	0	312
subdivisions	be.xml	0	0	0	314
subdivisions	bg.xml	0	0	0	312
subdivisions	bn.xml	0	0	0	312
subdivisions	bs.xml	0	0	0	313
subdivisions	ca.xml	0	0	0	312
subdivisions	ceb.xml	0	0	0	309
subdivisions	cs.xml	0	0	0	314
