# dir	file	added	deleted	changed	total
TOTAL		4,485	10,052	1,294	2,554,153
annotations	af.xml	0	0	0	14,925
annotations	ak.xml	0	0	0	11,955
annotations	am.xml	0	0	0	11,616
annotations	ar.xml	0	0	0	15,122
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	0	0	0	8,710
annotations	ast.xml	0	0	0	42
annotations	az.xml	0	0	0	10,399
annotations	be.xml	0	0	0	9,144
annotations	bew.xml	0	0	0	235
annotations	bg.xml	0	0	0	10,851
annotations	bgn.xml	0	0	0	24
annotations	blo.xml	0	0	0	19
annotations	bn.xml	0	0	0	11,552
annotations	br.xml	0	0	0	3,774
annotations	bs.xml	0	0	0	8,551
annotations	ca.xml	0	0	0	12,692
annotations	ca_ES_VALENCIA.xml	0	0	0	108
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	0	0	0	8,536
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	0	0	0	18,234
annotations	cv.xml	0	0	0	11,725
annotations	cy.xml	0	0	0	8,487
annotations	da.xml	0	0	0	10,460
annotations	de.xml	0	0	0	11,692
annotations	de_CH.xml	0	0	0	1,419
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	0	0	0	8,850
annotations	el.xml	0	0	0	11,802
annotations	en.xml	62	0	0	13,108
annotations	en_001.xml	0	0	0	1,773
annotations	en_AU.xml	0	0	0	1,076
annotations	en_CA.xml	0	0	0	1,529
annotations	en_GB.xml	0	0	0	642
annotations	en_IN.xml	0	0	0	50
annotations	es.xml	0	0	0	9,689
annotations	es_419.xml	0	0	0	9,463
annotations	es_MX.xml	0	0	0	3,195
annotations	es_US.xml	0	0	0	4,186
annotations	et.xml	0	0	0	10,461
annotations	eu.xml	0	0	0	9,260
annotations	fa.xml	0	0	0	11,759
annotations	ff_Adlm.xml	0	0	0	484
annotations	fi.xml	0	0	0	9,992
annotations	fil.xml	0	0	0	11,041
annotations	fo.xml	0	0	0	8,537
annotations	fr.xml	0	0	0	12,287
annotations	fr_CA.xml	0	0	0	4,991
annotations	frr.xml	0	0	0	5,857
annotations	ga.xml	0	0	0	10,848
annotations	gd.xml	0	0	0	10,297
annotations	gl.xml	0	0	0	8,608
annotations	gu.xml	0	0	0	14,199
annotations	ha.xml	0	0	0	14,004
annotations	ha_NE.xml	0	0	0	14,004
annotations	he.xml	0	0	0	10,547
annotations	hi.xml	0	0	0	11,253
annotations	hi_Latn.xml	0	0	0	3,937
annotations	hr.xml	0	0	0	10,529
annotations	hsb.xml	0	0	0	9,708
annotations	hu.xml	0	0	0	11,933
annotations	hy.xml	0	0	0	8,736
annotations	ia.xml	0	0	0	442
annotations	id.xml	0	0	0	12,065
annotations	ig.xml	0	0	0	10,219
annotations	is.xml	0	0	0	8,437
annotations	it.xml	0	0	0	14,424
annotations	ja.xml	0	0	0	10,966
annotations	jv.xml	0	0	0	8,805
annotations	ka.xml	0	0	0	9,018
annotations	kab.xml	0	0	0	2,005
annotations	kk.xml	0	0	0	10,167
annotations	kk_Arab.xml	0	0	0	10,147
annotations	kl.xml	0	0	0	5,047
annotations	km.xml	0	0	0	8,470
annotations	kn.xml	0	0	0	14,321
annotations	ko.xml	0	0	0	12,175
annotations	kok.xml	0	0	0	8,978
annotations	ku.xml	0	0	0	149
annotations	ky.xml	0	0	0	8,051
annotations	lb.xml	0	0	0	5,949
annotations	lij.xml	0	0	0	3,022
annotations	lo.xml	0	0	0	9,383
annotations	lt.xml	0	0	0	9,970
annotations	lv.xml	0	0	0	10,328
annotations	mai.xml	0	0	0	8
annotations	mi.xml	0	0	0	5,643
annotations	mk.xml	0	0	0	12,123
annotations	ml.xml	0	0	0	9,448
annotations	mn.xml	0	0	0	8,409
annotations	mni.xml	0	0	0	14
annotations	mr.xml	0	0	0	12,491
annotations	ms.xml	0	0	0	10,538
annotations	mt.xml	0	0	0	5,789
annotations	my.xml	0	0	0	8,570
annotations	ne.xml	0	0	0	8,749
annotations	nl.xml	0	0	0	12,041
annotations	nn.xml	0	0	0	5,854
annotations	no.xml	0	0	0	10,528
annotations	nso.xml	0	0	0	5,960
annotations	oc.xml	0	0	0	422
annotations	om.xml	0	0	0	7,067
annotations	or.xml	0	0	0	8,835
annotations	pa.xml	0	0	0	12,260
annotations	pa_Arab.xml	0	0	0	5,960
annotations	pap.xml	0	0	0	31
annotations	pcm.xml	0	0	0	9,557
annotations	pl.xml	0	0	0	12,292
annotations	ps.xml	0	0	0	8,667
annotations	pt.xml	0	0	0	12,337
annotations	pt_PT.xml	0	0	0	9,548
annotations	qu.xml	0	0	0	7,980
annotations	quc.xml	0	0	0	5,759
annotations	rhg.xml	0	0	0	1,491
annotations	rm.xml	0	0	0	83
annotations	ro.xml	0	0	0	14,059
annotations	root.xml	18	0	0	3,914
annotations	ru.xml	0	0	0	12,674
annotations	rw.xml	0	0	0	5,827
annotations	sa.xml	0	0	0	16
annotations	sat.xml	0	0	0	626
annotations	sc.xml	0	0	0	7,195
annotations	sd.xml	0	0	0	8,016
annotations	si.xml	0	0	0	8,842
annotations	sk.xml	0	0	0	14,169
annotations	sl.xml	0	0	0	11,012
annotations	so.xml	0	0	0	8,776
annotations	sq.xml	0	0	0	10,605
annotations	sr.xml	0	0	0	10,178
annotations	sr_Cyrl_BA.xml	0	0	0	2,201
annotations	sr_Latn.xml	0	0	0	10,151
annotations	sr_Latn_BA.xml	0	0	0	2,187
annotations	su.xml	0	0	0	8
annotations	sv.xml	0	0	0	8,697
annotations	sw.xml	0	0	0	9,961
annotations	sw_KE.xml	0	0	0	240
annotations	ta.xml	0	0	0	12,050
annotations	te.xml	0	0	0	13,837
annotations	tg.xml	0	0	0	6,068
annotations	th.xml	0	0	0	9,895
annotations	ti.xml	0	0	0	10,686
annotations	tk.xml	0	0	0	8,760
annotations	tn.xml	0	0	0	5,948
annotations	to.xml	0	0	0	6,604
annotations	tr.xml	0	0	0	11,775
annotations	tt.xml	0	0	0	8
annotations	ug.xml	0	0	0	5,805
annotations	uk.xml	0	0	0	12,412
annotations	ur.xml	0	0	0	13,218
annotations	uz.xml	0	0	0	10,792
annotations	vec.xml	0	0	0	8
annotations	vi.xml	0	0	0	9,655
annotations	wo.xml	0	0	0	6,094
annotations	xh.xml	0	0	0	5,916
annotations	yo.xml	0	0	0	8,688
annotations	yo_BJ.xml	0	0	0	8,688
annotations	yue.xml	0	0	0	8,466
annotations	yue_Hans.xml	0	0	0	8,496
annotations	zh.xml	0	0	0	11,578
annotations	zh_Hant.xml	0	0	0	8,616
annotations	zh_Hant_HK.xml	0	0	0	11,629
annotations	zu.xml	0	0	0	8,688
bcp47	calendar.xml	0	0	0	73
bcp47	collation.xml	0	0	0	158
bcp47	currency.xml	0	0	0	623
bcp47	measure.xml	0	0	0	18
bcp47	number.xml	0	0	0	202
bcp47	segmentation.xml	0	0	0	29
bcp47	timezone.xml	13	0	0	1,439
bcp47	transform-destination.xml	0	0	0	71
bcp47	transform.xml	0	0	0	71
bcp47	transform_hybrid.xml	0	0	0	5
bcp47	transform_ime.xml	0	0	0	10
bcp47	transform_keyboard.xml	0	0	0	60
bcp47	transform_mt.xml	0	0	0	4
bcp47	transform_private_use.xml	0	0	0	5
bcp47	variant.xml	0	0	0	20
collation	aa.xml	0	0	0	5
collation	af.xml	0	0	0	1
collation	am.xml	0	0	0	1
collation	ar.xml	0	0	0	792
collation	as.xml	0	0	0	18
collation	az.xml	0	0	0	15
collation	bal.xml	0	0	0	1
collation	bal_Latn.xml	0	0	0	1
collation	be.xml	0	0	0	4
collation	bg.xml	0	0	0	2
collation	blo.xml	6	0	0	6
collation	bn.xml	0	0	0	618
collation	bo.xml	0	0	0	70
collation	br.xml	0	0	0	1
collation	bs.xml	0	0	0	2
collation	bs_Cyrl.xml	0	0	0	1
collation	ca.xml	0	0	0	7
collation	ceb.xml	0	0	0	1
collation	chr.xml	0	0	0	1
collation	cs.xml	0	0	0	11
collation	cu.xml	0	0	0	20
collation	cy.xml	0	0	0	8
collation	da.xml	0	0	0	11
collation	de.xml	0	0	0	25
collation	de_AT.xml	0	0	0	4
collation	dsb.xml	0	0	0	8
collation	dz.xml	0	0	0	74
collation	ee.xml	0	0	0	11
collation	el.xml	0	0	0	2
collation	en_US_POSIX.xml	0	0	0	2
collation	eo.xml	0	0	0	6
collation	es.xml	0	0	0	11
collation	et.xml	0	0	0	2
collation	fa.xml	0	0	0	10
collation	fa_AF.xml	0	0	0	1
collation	ff_Adlm.xml	0	0	0	173
collation	fi.xml	0	0	0	22
collation	fil.xml	0	0	0	1
collation	fo.xml	0	0	0	13
collation	fr_CA.xml	0	0	0	1
collation	fy.xml	0	0	0	1
collation	gl.xml	0	0	0	2
collation	gu.xml	0	0	0	26
collation	ha.xml	0	0	0	6
collation	haw.xml	0	0	0	2
collation	he.xml	0	0	0	2
collation	hi.xml	0	0	0	12
collation	hr.xml	0	0	0	10
collation	hsb.xml	0	0	0	7
collation	hu.xml	0	0	0	77
collation	hy.xml	0	0	0	2
collation	ig.xml	0	0	0	9
collation	is.xml	0	0	0	10
collation	ja.xml	0	0	0	423
collation	ka.xml	0	0	0	1
collation	kk.xml	0	0	0	5
collation	kk_Arab.xml	0	0	0	4
collation	kl.xml	0	0	0	8
collation	km.xml	0	0	0	60
collation	kn.xml	0	0	0	640
collation	ko.xml	0	0	0	866
collation	kok.xml	0	0	0	22
collation	ku.xml	0	0	0	19
collation	ky.xml	0	0	0	3
collation	lkt.xml	0	0	0	5
collation	ln.xml	0	0	0	12
collation	lo.xml	0	0	0	1
collation	lt.xml	0	0	0	10
collation	lv.xml	0	0	0	13
collation	mk.xml	0	0	0	4
collation	ml.xml	0	0	0	28
collation	mn.xml	0	0	0	1
collation	mr.xml	0	0	0	26
collation	mt.xml	0	0	0	13
collation	my.xml	0	0	0	377
collation	ne.xml	0	0	0	1
collation	no.xml	0	0	0	7
collation	nso.xml	0	0	0	3
collation	om.xml	0	0	0	1
collation	or.xml	0	0	0	14
collation	pa.xml	0	0	0	4
collation	pl.xml	0	0	0	8
collation	ps.xml	0	0	0	18
collation	ro.xml	0	0	0	4
collation	root.xml	13	12	0	1,336
collation	ru.xml	0	0	0	2
collation	sa.xml	0	0	0	823
collation	se.xml	0	0	0	42
collation	si.xml	0	0	0	8
collation	sk.xml	0	0	0	24
